lambda_nm,f_lambda,sigma
331.5841575784859,8.140789794921876,0.37471715153172475
331.6606226785856,8.205303192138672,0.37757527186484
331.73692328777804,8.553889465332032,0.3833487293541169
331.81342361350687,9.143373107910156,0.3818528333534
331.8897593725528,8.908660888671875,0.373469535954815
331.96611269164106,8.291519927978516,0.3613155120252216
332.0426658652354,8.760520172119142,0.366803608690094
332.119054358463,8.514608001708984,0.3665206987928178
332.1956427982662,8.750318145751953,0.371658136315145
332.27206648183966,8.777206420898438,0.37050770825818785
332.3486902041005,8.855146789550782,0.36700774088361726
332.4251490942337,9.000891876220704,0.3716610624047104
332.5016255727382,8.229658508300782,0.36111902473420043
332.5783022281226,8.445639801025392,0.36208800274626163
332.65481393751213,8.397232818603516,0.3571533260761757
332.7315259159994,8.514427947998048,0.35891324382872497
332.80807287250616,8.764904022216797,0.3554308549476161
332.8848201903713,8.345023345947267,0.3514364884795424
332.9614024102356,8.298401641845704,0.35209521184657466
333.03800224684613,8.447899627685548,0.35650310594104523
333.11480258323024,9.107392883300781,0.36043335545775435
333.1914377075627,8.990400695800782,0.35858552846094144
333.26827342403544,8.006456756591797,0.34455731591860933
333.34494385234836,8.482360076904298,0.3526991251404883
333.42181496521096,8.580106353759765,0.35475178797740664
333.49852071377074,8.51900634765625,0.3538379160570513
333.5752441074973,8.619775390625,0.3564540146917716
333.6521683244122,8.439708709716797,0.3497362817741693
333.72892706278924,8.514067840576173,0.35194887510516115
333.80588671687036,8.711533355712891,0.35126634568168913
333.88268081618276,8.869689178466798,0.3548953058977363
333.95967592375774,8.87128372192383,0.35476657438976583
334.0365054002981,8.688272094726562,0.35383210700596734
334.1135359777019,8.480155181884767,0.35593889601825224
334.19040084777004,8.244779205322265,0.35505170290679045
334.26728339961454,7.772868347167969,0.39984602286842846
334.3443671912488,7.8576301574707035,0.3933571026752798
334.4212851610754,8.520172119140625,0.401427591654929
334.49840446339954,8.683983612060548,0.40054563862130643
